"0.010526","0.396551"
"0.486917","0.702383"
"0.417577","0.223389"
"0.867981","0.069325"
"0.172477","0.885285"
"0.885151","0.702886"
"0.223141","0.549584"
"0.715483","0.347096"
"0.600018","0.009993"
"0.178989","0.234890"
"0.440426","0.473395"
"0.402007","0.916868"
"0.945109","0.899014"
"0.634157","0.847326"
"0.677716","0.613243"
"0.236530","0.067683"
"0.030257","0.575498"
"0.276262","0.708857"
"0.070290","0.022175"
"0.977617","0.210124"
"0.319820","0.365108"
"0.836841","0.478960"
"0.035135","0.729507"
"0.591254","0.182760"
"0.808787","0.216632"
"0.597557","0.441596"
"0.741908","0.966183"
"0.477212","0.084564"
"0.164223","0.402448"
"0.765652","0.795220"
"0.413573","0.596482"
"0.302216","0.186600"
"0.535103","0.315272"
"0.878513","0.330242"
"0.684818","0.104130"
"0.357415","0.040334"
"0.575167","0.562023"
"0.150261","0.720078"
"0.801395","0.597063"
"0.359407","0.807034"
"0.712586","0.466397"
"0.085069","0.148270"
"0.059663","0.905435"
"0.486005","0.821157"
"0.692587","0.229183"
"0.322034","0.482103"
"0.282849","0.897632"
"0.091456","0.304623"
"0.912568","0.590021"
"0.602196","0.701022"
"0.839886","0.924564"
"0.232416","0.802251"
"0.510063","0.938128"
"0.097878","0.811500"
"0.125866","0.605857"
"0.961115","0.495180"
"0.948307","0.792813"
"0.964095","0.083323"
"0.422755","0.333055"
"0.120153","0.496948"
"0.702619","0.712602"
"0.189929","0.978553"
"0.857650","0.830078"
"0.382467","0.128531"
"0.978671","0.990430"
"0.777612","0.131059"
"0.314793","0.601856"
"0.898746","0.171363"
"0.723790","0.875141"
"0.368458","0.686094"
"0.792354","0.691619"
"0.520795","0.403974"
"0.654728","0.933110"
"0.235019","0.315725"
"0.975389","0.302712"
"0.806290","0.390443"
"0.500204","0.610485"
"0.143193","0.077502"
"0.974405","0.653559"
"0.237751","0.459601"
"0.623495","0.321896"
"0.213287","0.636698"
"0.915571","0.413323"
"0.505321","0.186084"
"0.287437","0.980552"
"0.784883","0.301446"
"0.756299","0.046878"
"0.386807","0.410859"
"0.563476","0.106774"
"0.522511","0.494964"
"0.559568","0.789090"
"0.452525","0.998002"
"0.348272","0.280372"
"0.434193","0.760403"
"0.015270","0.830827"
"0.831907","0.758196"
"0.053158","0.649691"
"0.193220","0.155251"
"0.892210","0.983750"
"0.059954","0.219873"
