"0.841211","0.119054"
"0.525347","0.894926"
"0.188277","0.297885"
"0.901790","0.485602"
"0.213387","0.673920"
"0.897332","0.842593"
"0.580577","0.271801"
"0.608835","0.665076"
"0.288076","0.070276"
"0.969882","0.285946"
"0.291537","0.453868"
"0.647171","0.048350"
"0.330210","0.842152"
"0.952433","0.959151"
"0.692762","0.438292"
"0.004387","0.616592"
"0.999697","0.109939"
"0.708202","0.823988"
"0.378977","0.226041"
"0.099176","0.966838"
"0.402369","0.618344"
"0.111954","0.061706"
"0.763905","0.219451"
"0.084472","0.414269"
"0.801891","0.598329"
"0.128244","0.776947"
"0.787075","0.970168"
"0.484541","0.389949"
"0.806196","0.013796"
"0.511542","0.784992"
"0.183361","0.195312"
"0.883221","0.383979"
"0.193768","0.568285"
"0.898589","0.745140"
"0.563243","0.161715"
"0.252888","0.948232"
"0.594670","0.555773"
"0.938555","0.186678"
"0.609246","0.947710"
"0.278544","0.346768"
"0.996252","0.534982"
"0.308987","0.733196"
"0.971955","0.870751"
"0.674915","0.329792"
"0.948053","0.013173"
"0.700060","0.717389"
"0.369509","0.117665"
"0.056936","0.866264"
"0.386131","0.508795"
"0.738415","0.111919"
"0.421068","0.902424"
"0.076198","0.315742"
"0.787957","0.493423"
"0.102082","0.674301"
"0.790804","0.868375"
"0.469657","0.279977"
"0.496547","0.674947"
"0.184429","0.094048"
"0.860282","0.280953"
"0.177660","0.463734"
"0.893249","0.646045"
"0.546167","0.051483"
"0.224434","0.840889"
"0.579155","0.446136"
"0.901534","0.085713"
"0.600454","0.839085"
"0.268927","0.240498"
"0.005863","0.936234"
"0.979936","0.438839"
"0.289530","0.624860"
"0.009902","0.101491"
"0.981026","0.780080"
"0.655413","0.220718"
"0.688444","0.610017"
"0.363681","0.009867"
"0.021065","0.767448"
"0.687221","0.995023"
"0.371233","0.399645"
"0.710292","0.003571"
"0.402664","0.792338"
"0.074263","0.218928"
"0.770536","0.387485"
"0.080468","0.573121"
"0.788166","0.765333"
"0.455962","0.170166"
"0.154035","0.937343"
"0.480975","0.564866"
"0.833256","0.176640"
"0.507578","0.959944"
"0.165619","0.360361"
"0.882320","0.545413"
"0.199062","0.734497"
"0.867657","0.905101"
"0.562849","0.336234"
"0.588833","0.730008"
"0.263533","0.135144"
"0.957960","0.340846"
"0.272289","0.517240"
"0.036476","0.016538"
"0.981589","0.687258"
"0.634708","0.111155"
"0.317681","0.904434"
"0.674079","0.501955"
"0.685099","0.888909"
"0.358282","0.290961"
"0.384609","0.682530"
"0.079855","0.123938"
"0.750152","0.280614"
"0.063729","0.473498"
"0.986081","0.005264"
"0.780410","0.661137"
"0.444141","0.060594"
"0.119446","0.833660"
"0.465422","0.454840"
"0.802272","0.071126"
"0.493430","0.849887"
"0.158333","0.258261"
"0.866553","0.443348"
"0.176975","0.629161"
"0.872117","0.807018"
"0.546319","0.226155"
"0.575209","0.620561"
"0.263456","0.030796"
"0.930688","0.241118"
"0.257735","0.410416"
"0.974941","0.592416"
"0.613161","0.001192"
"0.294415","0.795586"
"0.937429","0.931737"
"0.657614","0.393298"
"0.955438","0.060899"
"0.678290","0.781988"
"0.347986","0.182832"
"0.056319","0.917590"
"0.367413","0.573081"
"0.094691","0.030892"
"0.727178","0.172893"
"0.406945","0.966199"
"0.052424","0.375536"
"0.768445","0.555868"
"0.089672","0.731383"
"0.764316","0.932724"
"0.450437","0.344955"
"0.478087","0.739770"
"0.156764","0.157530"
"0.846498","0.339949"
"0.158479","0.524966"
"0.869629","0.707356"
"0.530103","0.115965"
"0.215238","0.900305"
"0.560202","0.510813"
"0.898193","0.139769"
"0.580246","0.904358"
"0.246494","0.304487"
"0.017170","0.980257"
"0.962048","0.495675"
"0.273068","0.687436"
"0.950820","0.840222"
"0.639540","0.284097"
"0.667892","0.674335"
"0.341143","0.075330"
"0.015299","0.819229"
"0.351612","0.464085"
"0.701938","0.064423"
"0.387140","0.856122"
"0.047241","0.279376"
"0.998601","0.945028"
"0.752996","0.449649"
"0.064725","0.630650"
"0.763894","0.829208"
"0.436646","0.235257"
"0.153064","0.992456"
"0.462192","0.629661"
"0.162148","0.058263"
"0.822570","0.235304"
"0.144068","0.422017"
"0.861344","0.606235"
"0.514838","0.005779"
"0.186807","0.794171"
"0.836805","0.968519"
"0.544427","0.400878"
"0.860317","0.036880"
"0.569013","0.795078"
"0.239341","0.199507"
"0.943535","0.397142"
"0.254020","0.580028"
"0.955111","0.746657"
"0.620367","0.174478"
"0.307405","0.966057"
"0.654678","0.566065"
"0.996985","0.208193"
"0.661952","0.954179"
"0.337722","0.355590"
"0.367820","0.746352"
"0.049214","0.185097"
"0.734657","0.342526"
"0.044792","0.531525"
"0.758079","0.724615"
"0.424675","0.125872"
"0.113769","0.889098"
"0.446321","0.519673"
"0.795045","0.129541"
"0.476280","0.914633"
"0.134333","0.320382"
"0.848156","0.503722"
"0.161942","0.689124"
"0.844525","0.869803"
"0.528444","0.290792"
"0.555723","0.685498"
"0.237178","0.095614"
"0.919886","0.296958"
"0.237739","0.473492"
"0.951835","0.651135"
"0.600550","0.064478"
"0.281657","0.857326"
"0.901061","0.993864"
"0.639358","0.457221"
"0.957719","0.110482"
"0.656382","0.846925"
"0.326424","0.247722"
"0.060313","0.967202"
"0.349464","0.637014"
"0.059781","0.092851"
"0.713874","0.234630"
"0.030240","0.434158"
"0.747950","0.618996"
"0.415367","0.016835"
"0.079930","0.787200"
"0.737307","0.997634"
"0.431057","0.409843"
"0.763968","0.022710"
"0.460333","0.804455"
"0.130034","0.220204"
"0.830745","0.399957"
"0.140837","0.585297"
"0.844831","0.769590"
"0.512842","0.180679"
"0.208985","0.958740"
"0.541012","0.575657"
"0.891385","0.195197"
"0.560655","0.969679"
"0.224702","0.367874"
"0.942180","0.553783"
"0.258126","0.749348"
"0.919006","0.901552"
"0.622444","0.347926"
"0.911362","0.010919"
"0.647032","0.739024"
"0.318419","0.140525"
"0.013284","0.869276"
"0.332527","0.528146"
"0.081056","0.002728"
"0.690989","0.126000"
"0.373216","0.919451"
"0.021763","0.338627"
"0.734288","0.512482"
"0.051240","0.686902"
"0.739107","0.893675"
"0.416957","0.300294"
"0.443909","0.694326"
"0.132340","0.121558"
"0.809590","0.295016"
"0.123810","0.482766"
"0.839100","0.667971"
"0.498207","0.070575"
"0.176976","0.852844"
"0.525578","0.465657"
"0.858023","0.091991"
"0.549591","0.860207"
"0.215661","0.263303"
"0.926905","0.454740"
"0.237009","0.642163"
"0.927080","0.807223"
"0.604546","0.238241"
"0.634764","0.630539"
"0.314770","0.034101"
"0.989949","0.259994"
"0.317489","0.419852"
"0.666380","0.016770"
"0.352342","0.809732"
"0.020164","0.245087"
"0.985958","0.921557"
"0.717690","0.405119"
"0.027824","0.588286"
"0.735168","0.788657"
"0.404616","0.191086"
"0.111707","0.943129"
"0.427539","0.584366"
"0.142756","0.024514"
"0.785009","0.188947"
"0.460389","0.979173"
"0.111467","0.381591"
"0.997235","0.999169"
"0.828345","0.565002"
"0.148946","0.748078"
"0.815990","0.933433"
"0.509951","0.355599"
"0.536433","0.750486"
"0.211426","0.159851"
"0.906546","0.354093"
"0.218761","0.535906"
"0.927179","0.711048"
"0.586119","0.128206"
"0.271112","0.918322"
"0.620384","0.521508"
"0.955655","0.161820"
"0.634524","0.912191"
"0.305022","0.312238"
"0.332500","0.700492"
"0.026593","0.153653"
"0.698776","0.297035"
"0.009917","0.491498"
"0.726663","0.682714"
"0.394867","0.082255"
"0.073186","0.841625"
"0.411727","0.474593"
"0.757315","0.081932"
"0.443616","0.868927"
"0.104451","0.281952"
"0.813279","0.460862"
"0.124918","0.644610"
"0.819093","0.832625"
"0.494658","0.245542"
"0.521878","0.640576"
"0.213104","0.057577"
"0.881580","0.251913"
"0.203812","0.430641"
"0.920582","0.613123"
"0.567625","0.017985"
"0.244993","0.810516"
"0.885683","0.963950"
"0.604464","0.412099"
"0.915143","0.061849"
"0.626070","0.803981"
"0.295781","0.205367"
"0.015670","0.917454"
"0.314200","0.591796"
"0.042866","0.064402"
"0.677953","0.188294"
"0.361230","0.982292"
"0.714580","0.575907"
"0.040403","0.741771"
"0.713956","0.958651"
"0.397119","0.365172"
"0.426352","0.758756"
"0.103652","0.183922"
"0.794579","0.355603"
"0.105136","0.542498"
"0.815762","0.730517"
"0.480388","0.135565"
"0.170039","0.910418"
"0.506514","0.530555"
"0.852180","0.148380"
"0.530892","0.925380"
"0.192710","0.326422"
"0.908320","0.513513"
"0.221566","0.703537"
"0.897642","0.868877"
"0.587519","0.302351"
"0.614634","0.695281"
"0.290600","0.099328"
"0.979748","0.313457"
"0.297874","0.483727"
"0.655561","0.078935"
"0.338409","0.872644"
"0.946610","0.982429"
"0.699589","0.468283"
"0.013134","0.643640"
"0.711796","0.853212"
"0.384281","0.256142"
"0.113991","0.995722"
"0.409233","0.648826"
"0.110437","0.087596"
"0.772656","0.249318"
"0.089969","0.441845"
"0.807264","0.627157"
"0.467786","0.025705"
"0.138395","0.805989"
"0.786556","0.997767"
"0.491008","0.420462"
"0.818292","0.043546"
"0.517610","0.815477"
"0.186288","0.223420"
"0.891041","0.412406"
"0.201064","0.597558"
"0.901065","0.772039"
"0.570160","0.192344"
"0.263218","0.978474"
"0.600955","0.586130"
"0.949909","0.214772"
"0.613014","0.977626"
"0.284064","0.376326"
"0.316822","0.763505"
"0.969627","0.894892"
"0.682237","0.360012"
"0.965159","0.041071"
"0.704866","0.746921"
"0.373909","0.147584"
"0.069997","0.894548"
"0.392705","0.539176"
"0.747799","0.142052"
"0.428164","0.933091"
"0.080091","0.342715"
"0.996873","0.985010"
"0.794430","0.522643"
"0.111098","0.702878"
"0.792450","0.896455"
"0.475846","0.310463"
"0.502957","0.705476"
"0.185488","0.121690"
"0.869254","0.309869"
"0.184004","0.492630"
"0.897469","0.673522"
"0.552835","0.082116"
"0.234044","0.870839"
"0.585775","0.476608"
"0.914414","0.114390"
"0.605299","0.869196"
"0.273404","0.269763"
"0.023127","0.963638"
"0.987228","0.465749"
"0.296901","0.654920"
"0.006747","0.124861"
"0.981501","0.804975"
"0.663115","0.251137"
"0.694193","0.639824"
"0.366865","0.039536"
"0.032459","0.795113"
"0.377392","0.429885"
"0.720302","0.033983"
"0.409860","0.822945"
"0.076248","0.245294"
"0.777932","0.417027"
"0.088160","0.601141"
"0.791544","0.793812"
"0.461707","0.200593"
"0.166431","0.966807"
"0.487541","0.595416"
"0.191675","0.021329"
"0.843294","0.206000"
"0.513088","0.990440"
"0.170681","0.388845"
"0.888050","0.573425"
"0.207910","0.764127"
"0.866923","0.931555"
"0.569632","0.366755"
"0.872897","0.012385"
"0.594394","0.760243"
"0.266595","0.164090"
"0.966776","0.368396"
"0.279028","0.547055"
"0.029543","0.039002"
"0.984359","0.712902"
"0.642629","0.141740"
"0.326457","0.934935"
"0.680479","0.532007"
"0.001034","0.697534"
"0.688201","0.918243"
"0.363828","0.320993"
"0.391745","0.713004"
"0.079525","0.149654"
"0.758220","0.310478"
"0.070057","0.500974"
"0.785177","0.690021"
"0.449213","0.090933"
"0.130593","0.862675"
"0.471950","0.485375"
"0.813241","0.100844"
"0.499521","0.880441"
"0.161971","0.286256"
"0.873579","0.471818"
"0.184951","0.658389"
"0.873730","0.834023"
"0.553076","0.256736"
"0.581311","0.650929"
"0.264818","0.059383"
"0.940910","0.269264"
"0.263686","0.439954"
"0.979670","0.618764"
"0.621176","0.031862"
"0.302811","0.825899"
"0.933651","0.956053"
"0.664541","0.423508"
"0.970629","0.088767"
"0.682687","0.811610"
"0.352666","0.212667"
"0.070887","0.945896"
"0.374321","0.603435"
"0.091393","0.055931"
"0.735887","0.203050"
"0.414371","0.996898"
"0.057172","0.402436"
"0.774354","0.585135"
"0.099607","0.759922"
"0.765258","0.960889"
"0.456750","0.375391"
"0.484543","0.770352"
"0.158640","0.185041"
"0.854664","0.368882"
"0.165465","0.553798"
"0.873118","0.734917"
"0.536574","0.146588"
"0.225690","0.930255"
"0.566666","0.541297"
"0.909795","0.168427"
"0.584884","0.934514"
"0.251452","0.333661"
"0.968459","0.522685"
"0.280902","0.717503"
"0.950094","0.865312"
"0.646846","0.314499"
"0.673268","0.704182"
"0.344690","0.104947"
"0.028053","0.846874"
"0.358011","0.494275"
"0.711166","0.094829"
"0.394652","0.886734"
"0.050181","0.305598"
"0.991111","0.966587"
"0.759840","0.479246"
"0.073369","0.658612"
"0.766624","0.857814"
"0.442442","0.265630"
"0.468817","0.660210"
"0.161854","0.085218"
"0.831753","0.264675"
"0.149874","0.450366"
"0.866323","0.634308"
"0.520877","0.036349"
"0.196417","0.823810"
"0.834932","0.995108"
"0.551065","0.431382"
"0.873357","0.066072"
"0.574492","0.825349"
"0.243023","0.228390"
"0.951373","0.424740"
"0.261238","0.609845"
"0.956832","0.772423"
"0.627889","0.204977"
"0.316832","0.996605"
"0.660816","0.596171"
"0.664591","0.983635"
"0.343532","0.385609"
"0.375261","0.776868"
"0.049996","0.210651"
"0.742239","0.372441"
"0.051958","0.558924"
"0.762287","0.753597"
"0.429835","0.156129"
"0.126055","0.918086"
"0.452931","0.550181"
"0.805138","0.159294"
"0.482533","0.945223"
"0.138659","0.348277"
"0.854464","0.532282"
"0.170620","0.718312"
"0.845222","0.896966"
"0.535075","0.321352"
"0.561688","0.715878"
"0.239229","0.124030"
"0.929101","0.325123"
"0.244158","0.503004"
"0.020397","0.016932"
"0.955621","0.677586"
"0.608134","0.095109"
"0.290651","0.887671"
"0.645950","0.487447"
"0.971283","0.138346"
"0.660391","0.876578"
"0.331408","0.277518"
"0.076619","0.995485"
"0.356653","0.667382"
"0.057905","0.117675"
"0.721963","0.264805"
"0.035895","0.460941"
"0.753324","0.648342"
"0.419595","0.046969"
"0.090859","0.815690"
"0.437446","0.440300"
"0.774866","0.052818"
"0.466902","0.835047"
"0.132735","0.247581"
"0.838170","0.428949"
"0.148486","0.614060"
"0.847531","0.797277"
"0.519255","0.211243"
"0.220497","0.988696"
"0.547377","0.606135"
"0.241422","0.020865"
"0.901877","0.223907"
"0.565126","0.999906"
"0.230179","0.396984"
"0.947691","0.580881"
"0.266572","0.779351"
"0.917043","0.926792"
"0.629438","0.378306"
"0.926863","0.039410"
"0.652072","0.768907"
"0.322359","0.170084"
"0.027527","0.896929"
"0.339301","0.558356"
"0.075718","0.026822"
"0.699578","0.156346"
"0.381113","0.950136"
"0.025645","0.364767"
"0.740598","0.542056"
"0.060854","0.714838"
"0.741261","0.922394"
"0.422934","0.330649"
"0.450634","0.724911"
"0.133006","0.148381"
"0.817980","0.324404"
"0.130332","0.511068"
"0.843429","0.696144"
"0.504116","0.101134"
"0.187459","0.882419"
"0.532110","0.496204"
"0.869810","0.121197"
"0.554969","0.890575"
"0.219925","0.292041"
"0.933918","0.482425"
"0.244760","0.671894"
"0.927750","0.833171"
"0.611731","0.268745"
"0.640620","0.660619"
"0.317297","0.063309"
"0.323626","0.449789"
"0.675327","0.047317"
"0.360118","0.840304"
"0.021982","0.270520"
"0.980775","0.944305"
"0.724785","0.434992"
"0.036015","0.615641"
"0.738804","0.817682"
"0.409925","0.221310"
"0.125364","0.972160"
"0.434235","0.614894"
"0.140856","0.050782"
"0.794286","0.218661"
"0.116628","0.409432"
"0.833936","0.593670"
"0.158436","0.777284"
"0.815702","0.960735"
"0.516465","0.386164"
"0.832735","0.017097"
"0.542411","0.780945"
"0.214188","0.188181"
"0.914851","0.382323"
"0.225716","0.565314"
"0.929991","0.737641"
"0.593329","0.158846"
"0.280806","0.948622"
"0.626799","0.551799"
"0.967832","0.189718"
"0.638189","0.941922"
"0.310368","0.341934"
"0.340048","0.730816"
"0.025984","0.178323"
"0.706446","0.327156"
"0.016472","0.518208"
"0.972508","0.023019"
"0.731562","0.712061"
"0.399296","0.112360"
"0.085293","0.870117"
"0.418259","0.505076"
"0.767362","0.111975"
"0.450402","0.899578"
"0.107929","0.309263"
"0.820044","0.489860"
"0.133341","0.673372"
"0.820975","0.860388"
"0.501010","0.276094"
"0.528149","0.671096"
"0.213932","0.085511"
"0.891105","0.280687"
"0.209802","0.459693"
"0.925228","0.640316"
"0.574725","0.048690"
"0.254081","0.840540"
"0.882415","0.989370"
"0.611162","0.442527"
"0.928997","0.090352"
"0.630829","0.833967"
"0.300100","0.234790"
"0.031582","0.945057"
"0.321332","0.621925"
"0.039192","0.088302"
"0.685969","0.218626"
"0.002822","0.422663"
"0.720445","0.605546"
"0.391842","0.003797"
"0.051044","0.769685"
"0.715481","0.987413"
"0.403259","0.395451"
"0.737221","0.004341"
"0.433254","0.789318"
"0.105258","0.210652"
"0.802297","0.384978"
"0.112378","0.570779"
"0.819406","0.758741"
"0.486331","0.166076"
"0.181591","0.940045"
"0.513009","0.561107"
"0.862842","0.177542"
"0.536178","0.955807"
"0.197571","0.355123"
"0.006098","0.995270"
"0.914498","0.541231"
"0.229965","0.733294"
"0.897225","0.895012"
"0.594452","0.332886"
"0.620205","0.725448"
"0.293637","0.128443"
"0.989242","0.340759"
"0.304425","0.513629"
"0.063902","0.000552"
"0.663922","0.109496"
"0.346638","0.903152"
"0.706210","0.498226"
"0.022339","0.670973"
"0.714992","0.882357"
"0.389825","0.286272"
"0.416112","0.679315"
"0.109694","0.113710"
"0.781185","0.279037"
"0.095916","0.469605"
"0.812309","0.655810"
"0.473086","0.056101"
"0.148757","0.835174"
"0.497500","0.451059"
"0.830135","0.073147"
"0.523566","0.846021"
"0.189722","0.251694"
"0.898550","0.440650"
"0.208611","0.626971"
"0.902957","0.798717"
"0.577112","0.222957"
"0.607153","0.616448"
"0.292040","0.022977"
"0.960908","0.242739"
"0.289762","0.406013"
"0.324798","0.793834"
"0.966417","0.918732"
"0.689477","0.390186"
"0.981642","0.068748"
"0.709275","0.776381"
"0.378540","0.177538"
"0.083402","0.922985"
"0.399429","0.569560"
"0.122938","0.018469"
"0.757075","0.172127"
"0.435198","0.963741"
"0.084488","0.369954"
"0.800544","0.551693"
"0.120329","0.731601"
"0.793576","0.924329"
"0.482190","0.340944"
"0.509311","0.735979"
"0.187162","0.149502"
"0.877856","0.338592"
"0.190549","0.521668"
"0.901281","0.700777"
"0.559666","0.112820"
"0.243881","0.900911"
"0.592357","0.507048"
"0.926817","0.142848"
"0.609772","0.899249"
"0.278119","0.299161"
"0.041125","0.991271"
"0.994145","0.492421"
"0.304451","0.685079"
"0.004486","0.148513"
"0.981189","0.829610"
"0.670685","0.281506"
"0.699610","0.669558"
"0.370374","0.069325"
"0.044320","0.822969"
"0.383739","0.460135"
"0.730205","0.064337"
"0.417044","0.853534"
"0.078831","0.271854"
"0.785090","0.446478"
"0.096351","0.629335"
"0.794426","0.822182"
"0.467579","0.231017"
"0.179128","0.996468"
"0.494006","0.625934"
"0.191049","0.048657"
"0.852973","0.235169"
"0.176171","0.417473"
"0.893436","0.601223"
"0.542662","0.002469"
"0.216994","0.793874"
"0.865431","0.957755"
"0.576413","0.397242"
"0.886984","0.041406"
"0.599888","0.790498"
"0.270227","0.193152"
"0.975153","0.395711"
"0.285912","0.576968"
"0.023774","0.061773"
"0.986457","0.738292"
"0.650467","0.172276"
"0.335211","0.965508"
"0.686762","0.561983"
"0.011327","0.724743"
"0.690889","0.947479"
"0.369604","0.351121"
"0.398904","0.743546"
"0.079923","0.175571"
"0.766257","0.340261"
"0.076741","0.528619"
"0.789531","0.718798"
"0.454474","0.121270"
"0.141990","0.891812"
"0.478424","0.515879"
"0.824025","0.130477"
"0.505508","0.910946"
"0.166097","0.314397"
"0.880312","0.500160"
"0.193196","0.687816"
"0.874717","0.860863"
"0.559877","0.287285"
"0.587252","0.681238"
"0.266698","0.088105"
"0.950718","0.297179"
"0.269819","0.469593"
"0.983797","0.644862"
"0.629141","0.062492"
"0.311218","0.856274"
"0.928900","0.980057"
"0.671408","0.453740"
"0.985299","0.116402"
"0.686758","0.841137"
"0.357651","0.242599"
"0.085943","0.974362"
"0.381286","0.633856"
"0.089157","0.081138"
"0.744415","0.233116"
"0.062346","0.429503"
"0.779903","0.614286"
"0.443539","0.011783"
"0.109778","0.788578"
"0.765478","0.988937"
"0.463049","0.405893"
"0.791013","0.024612"
"0.490945","0.800887"
"0.161108","0.212699"
"0.862566","0.397690"
"0.172742","0.582749"
"0.876100","0.762317"
"0.543293","0.177168"
"0.236473","0.960314"
